id,משרד,שנת תקציב,קוד תקציבי,כותרת,תקציב מקורי,תקציב מעודכן,ביצוע,אומדן ביצוע,שיעור ביצוע,סטטוס נתון,מקור
budget-sec-11-2026-00110104,sec-11,2026,00110104,הדרכה,6298000,6298000,,,,estimate,https://next.obudget.org/i/budget/00110104/2026
budget-sec-11-2026-001102,sec-11,2026,001102,ביצוע הביקורת,181727000,181727000,,,,estimate,https://next.obudget.org/i/budget/001102/2026
budget-sec-11-2026-00110201,sec-11,2026,00110201,ביקורת משרדי ממשלה,84703000,84703000,,,,estimate,https://next.obudget.org/i/budget/00110201/2026
budget-sec-11-2026-00110202,sec-11,2026,00110202,ביקורת מערכת הבטחון,33367000,33367000,,,,estimate,https://next.obudget.org/i/budget/00110202/2026
budget-sec-11-2026-00110203,sec-11,2026,00110203,ביקורת השלטון המקומי,41400000,41400000,,,,estimate,https://next.obudget.org/i/budget/00110203/2026
budget-sec-11-2026-00110205,sec-11,2026,00110205,"ביקורת פעולות ענ""א",22257000,22257000,,,,estimate,https://next.obudget.org/i/budget/00110205/2026
budget-sec-11-2026-001103,sec-11,2026,001103,נציבות תלונות הציבור,55855000,55855000,,,,estimate,https://next.obudget.org/i/budget/001103/2026
budget-sec-11-2026-00110301,sec-11,2026,00110301,הנהלה,5574000,5574000,,,,estimate,https://next.obudget.org/i/budget/00110301/2026
budget-sec-11-2026-00110302,sec-11,2026,00110302,הטיפול בתלונות,50281000,50281000,,,,estimate,https://next.obudget.org/i/budget/00110302/2026
budget-sec-11-2026-001104,sec-11,2026,001104,הוצאות חד-פעמיות,15010000,15010000,,,,estimate,https://next.obudget.org/i/budget/001104/2026
budget-sec-11-2026-00110404,sec-11,2026,00110404,פיתוח המחשוב,13510000,13510000,,,,estimate,https://next.obudget.org/i/budget/00110404/2026
budget-sec-11-2026-00110408,sec-11,2026,00110408,ביקורת מימון בחירות,1000000,1000000,,,,estimate,https://next.obudget.org/i/budget/00110408/2026
budget-sec-11-2026-00110410,sec-11,2026,00110410,ביטחון ואבטחת מידע,0,0,,,,estimate,https://next.obudget.org/i/budget/00110410/2026
budget-sec-11-2026-00110413,sec-11,2026,00110413,בינוי,500000,500000,,,,estimate,https://next.obudget.org/i/budget/00110413/2026
budget-sec-11-2026-001105,sec-11,2026,001105,רזרבה,8000000,8000000,,,,estimate,https://next.obudget.org/i/budget/001105/2026
budget-sec-11-2026-00110501,sec-11,2026,00110501,רזרבה לשכר,5250000,5250000,,,,estimate,https://next.obudget.org/i/budget/00110501/2026
budget-sec-11-2026-00110502,sec-11,2026,00110502,רזרבה לעמידה ביעד,2750000,2750000,,,,estimate,https://next.obudget.org/i/budget/00110502/2026
budget-sec-11-2026-001106,sec-11,2026,001106,אמרכלות וחשבות,157640000,157640000,,,,estimate,https://next.obudget.org/i/budget/001106/2026
budget-sec-11-2026-00110601,sec-11,2026,00110601,"אמרכלות וחשבות - כ""א",30870000,30870000,,,,estimate,https://next.obudget.org/i/budget/00110601/2026
budget-sec-11-2026-00110602,sec-11,2026,00110602,אמרכלות רכישות,126770000,126770000,,,,estimate,https://next.obudget.org/i/budget/00110602/2026
budget-sec-11-2026-001199,sec-11,2026,001199,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/001199/2026
budget-sec-11-2026-00119999,sec-11,2026,00119999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00119999/2026
budget-sec-12-2023-0012,sec-12,2023,0012,גמלאות ופיצויים,21824107000,21067124000,21051847199,,99.9,partial,https://next.obudget.org/i/budget/0012/2023
budget-sec-12-2023-001211,sec-12,2023,001211,גמלאות,15890712000,15041631000,15028801777,,99.9,partial,https://next.obudget.org/i/budget/001211/2023
budget-sec-12-2023-00121101,sec-12,2023,00121101,גמלאות מקופת המדינה,15094205000,14349045000,14342554164,,100,partial,https://next.obudget.org/i/budget/00121101/2023
budget-sec-12-2023-00121102,sec-12,2023,00121102,"גמלאות עפ""י הסכמים",796507000,692586000,686247613,,99.1,partial,https://next.obudget.org/i/budget/00121102/2023
budget-sec-12-2023-001212,sec-12,2023,001212,הסדר קרנות הפנסיה,5909423000,5998426000,5998425721,,100,partial,https://next.obudget.org/i/budget/001212/2023
budget-sec-12-2023-00121201,sec-12,2023,00121201,הסדר קרנות הפנסיה,5909423000,5998426000,5998425721,,100,partial,https://next.obudget.org/i/budget/00121201/2023
budget-sec-12-2023-001213,sec-12,2023,001213,תפעול מנהלת הגמלאות,23041000,27067000,24619701,,91,partial,https://next.obudget.org/i/budget/001213/2023
budget-sec-12-2023-00121301,sec-12,2023,00121301,תפעול מנהלת הגמלאות,23041000,27067000,24619701,,91,partial,https://next.obudget.org/i/budget/00121301/2023
budget-sec-12-2023-001220,sec-12,2023,001220,רזרבה,931000,0,0,,,partial,https://next.obudget.org/i/budget/001220/2023
budget-sec-12-2023-00122001,sec-12,2023,00122001,רזרבה,931000,0,0,,,partial,https://next.obudget.org/i/budget/00122001/2023
budget-sec-12-2023-001299,sec-12,2023,001299,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/001299/2023
budget-sec-12-2023-00129999,sec-12,2023,00129999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00129999/2023
budget-sec-12-2024-0012,sec-12,2024,0012,גמלאות ופיצויים,23049769000,22422629000,22312572937,,99.5,partial,https://next.obudget.org/i/budget/0012/2024
budget-sec-12-2024-001211,sec-12,2024,001211,גמלאות,16744770000,16116454000,16006345324,,99.3,partial,https://next.obudget.org/i/budget/001211/2024
budget-sec-12-2024-00121101,sec-12,2024,00121101,גמלאות מקופת המדינה,15653311000,15093575000,15004156214,,99.4,partial,https://next.obudget.org/i/budget/00121101/2024
budget-sec-12-2024-00121102,sec-12,2024,00121102,"גמלאות עפ""י הסכמים",1091459000,1022879000,1002189110,,98,partial,https://next.obudget.org/i/budget/00121102/2024
budget-sec-12-2024-001212,sec-12,2024,001212,הסדר קרנות הפנסיה,6282761000,6282761000,6284923576,,100,partial,https://next.obudget.org/i/budget/001212/2024
budget-sec-12-2024-00121201,sec-12,2024,00121201,הסדר קרנות הפנסיה,6282761000,6282761000,6284923576,,100,partial,https://next.obudget.org/i/budget/00121201/2024
budget-sec-12-2024-001213,sec-12,2024,001213,תפעול מנהלת הגמלאות,21348000,23414000,21304037,,91,partial,https://next.obudget.org/i/budget/001213/2024
budget-sec-12-2024-00121301,sec-12,2024,00121301,תפעול מנהלת הגמלאות,21348000,23414000,21304037,,91,partial,https://next.obudget.org/i/budget/00121301/2024
budget-sec-12-2024-001220,sec-12,2024,001220,רזרבה,890000,0,0,,,partial,https://next.obudget.org/i/budget/001220/2024
budget-sec-12-2024-00122001,sec-12,2024,00122001,רזרבה,890000,0,0,,,partial,https://next.obudget.org/i/budget/00122001/2024
budget-sec-12-2024-001299,sec-12,2024,001299,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/001299/2024
budget-sec-12-2024-00129999,sec-12,2024,00129999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00129999/2024
budget-sec-12-2025-0012,sec-12,2025,0012,גמלאות ופיצויים,24835556000,23700518000,23545238455,,99.3,partial,https://next.obudget.org/i/budget/0012/2025
budget-sec-12-2025-001211,sec-12,2025,001211,גמלאות,18183595000,17003781000,16851260502,,99.1,partial,https://next.obudget.org/i/budget/001211/2025
budget-sec-12-2025-00121101,sec-12,2025,00121101,גמלאות מקופת המדינה,17093140000,15919381000,15824053550,,99.4,partial,https://next.obudget.org/i/budget/00121101/2025
budget-sec-12-2025-00121102,sec-12,2025,00121102,"גמלאות עפ""י הסכמים",1090455000,1084400000,1027206952,,94.7,partial,https://next.obudget.org/i/budget/00121102/2025
budget-sec-12-2025-001212,sec-12,2025,001212,הסדר קרנות הפנסיה,6625180000,6668681000,6668671121,,100,partial,https://next.obudget.org/i/budget/001212/2025
budget-sec-12-2025-00121201,sec-12,2025,00121201,הסדר קרנות הפנסיה,6625180000,6668681000,6668671121,,100,partial,https://next.obudget.org/i/budget/00121201/2025
budget-sec-12-2025-001213,sec-12,2025,001213,תפעול מנהלת הגמלאות,25709000,26984000,25306832,,93.8,partial,https://next.obudget.org/i/budget/001213/2025
budget-sec-12-2025-00121301,sec-12,2025,00121301,תפעול מנהלת הגמלאות,25709000,26984000,25306832,,93.8,partial,https://next.obudget.org/i/budget/00121301/2025
budget-sec-12-2025-001220,sec-12,2025,001220,רזרבה,1072000,1072000,0,,0,partial,https://next.obudget.org/i/budget/001220/2025
budget-sec-12-2025-00122001,sec-12,2025,00122001,רזרבה,1072000,1072000,0,,0,partial,https://next.obudget.org/i/budget/00122001/2025
budget-sec-12-2025-001299,sec-12,2025,001299,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/001299/2025
budget-sec-12-2025-00129999,sec-12,2025,00129999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00129999/2025
budget-sec-12-2026-0012,sec-12,2026,0012,גמלאות ופיצויים,26752316000,25477238000,,,,estimate,https://next.obudget.org/i/budget/0012/2026
budget-sec-12-2026-001211,sec-12,2026,001211,גמלאות,19595326000,18320248000,,,,estimate,https://next.obudget.org/i/budget/001211/2026
budget-sec-12-2026-00121101,sec-12,2026,00121101,גמלאות מקופת המדינה,18514753000,17239675000,,,,estimate,https://next.obudget.org/i/budget/00121101/2026
budget-sec-12-2026-00121102,sec-12,2026,00121102,"גמלאות עפ""י הסכמים",1080573000,1080573000,,,,estimate,https://next.obudget.org/i/budget/00121102/2026
budget-sec-12-2026-001212,sec-12,2026,001212,הסדר קרנות הפנסיה,7131281000,7131281000,,,,estimate,https://next.obudget.org/i/budget/001212/2026
budget-sec-12-2026-00121201,sec-12,2026,00121201,הסדר קרנות הפנסיה,7131281000,7131281000,,,,estimate,https://next.obudget.org/i/budget/00121201/2026
budget-sec-12-2026-001213,sec-12,2026,001213,תפעול מנהלת הגמלאות,24680000,24680000,,,,estimate,https://next.obudget.org/i/budget/001213/2026
budget-sec-12-2026-00121301,sec-12,2026,00121301,תפעול מנהלת הגמלאות,24680000,24680000,,,,estimate,https://next.obudget.org/i/budget/00121301/2026
budget-sec-12-2026-001220,sec-12,2026,001220,רזרבה,1029000,1029000,,,,estimate,https://next.obudget.org/i/budget/001220/2026
budget-sec-12-2026-00122001,sec-12,2026,00122001,רזרבה,1029000,1029000,,,,estimate,https://next.obudget.org/i/budget/00122001/2026
budget-sec-12-2026-001299,sec-12,2026,001299,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/001299/2026
budget-sec-12-2026-00129999,sec-12,2026,00129999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00129999/2026
budget-sec-13-2023-0013,sec-13,2023,0013,הוצאות שונות,2865068000,1805339000,1215847775,,67.3,partial,https://next.obudget.org/i/budget/0013/2023
budget-sec-13-2023-001301,sec-13,2023,001301,הוצאות שונות,248923000,132838000,52285178,,39.4,partial,https://next.obudget.org/i/budget/001301/2023
budget-sec-13-2023-00130105,sec-13,2023,00130105,הוצאות שונות,0,62838000,52285178,,83.2,partial,https://next.obudget.org/i/budget/00130105/2023
budget-sec-13-2023-00130130,sec-13,2023,00130130,רזרבה לפעולות מיוחדות,248923000,70000000,0,,0,partial,https://next.obudget.org/i/budget/00130130/2023
budget-sec-13-2023-001302,sec-13,2023,001302,הוצאות ממשלתיות כלליות,634805000,135204000,127573918,,94.4,partial,https://next.obudget.org/i/budget/001302/2023
budget-sec-13-2023-00130201,sec-13,2023,00130201,עובדי מדינה,17300000,26668000,25998316,,97.5,partial,https://next.obudget.org/i/budget/00130201/2023
budget-sec-13-2023-00130204,sec-13,2023,00130204,פעילות ממשלתית רוחבית,614161000,104455000,100090345,,95.8,partial,https://next.obudget.org/i/budget/00130204/2023
budget-sec-13-2023-00130205,sec-13,2023,00130205,פעילות פיננסית,3344000,4081000,1485257,,36.4,partial,https://next.obudget.org/i/budget/00130205/2023
budget-sec-13-2023-001303,sec-13,2023,001303,שלטון מקומי,422300000,3915000,1947812,,49.8,partial,https://next.obudget.org/i/budget/001303/2023
budget-sec-13-2023-00130301,sec-13,2023,00130301,אשראי לרשויות,74191000,907000,0,,0,partial,https://next.obudget.org/i/budget/00130301/2023
budget-sec-13-2023-00130302,sec-13,2023,00130302,פרוייקטים ברשויות,348109000,3008000,1947812,,64.8,partial,https://next.obudget.org/i/budget/00130302/2023
budget-sec-13-2023-001304,sec-13,2023,001304,הוצאות מס,1498149000,1533382000,1034040867,,67.4,partial,https://next.obudget.org/i/budget/001304/2023
budget-sec-13-2023-00130401,sec-13,2023,00130401,תשלומים באמצעות רשות,1498149000,1533382000,1034040867,,67.4,partial,https://next.obudget.org/i/budget/00130401/2023
budget-sec-13-2023-001305,sec-13,2023,001305,רזרבה פיסקאלית,60891000,0,0,,,partial,https://next.obudget.org/i/budget/001305/2023
budget-sec-13-2023-00130501,sec-13,2023,00130501,רזרבה פיסקאלית,60891000,0,0,,,partial,https://next.obudget.org/i/budget/00130501/2023
budget-sec-13-2024-0013,sec-13,2024,0013,הוצאות שונות,2521992000,2087953000,2024965190,,97,partial,https://next.obudget.org/i/budget/0013/2024
budget-sec-13-2024-001301,sec-13,2024,001301,הוצאות שונות,141080000,74942000,22787371,,30.4,partial,https://next.obudget.org/i/budget/001301/2024
budget-sec-13-2024-00130105,sec-13,2024,00130105,הוצאות שונות,0,0,22787371,,,partial,https://next.obudget.org/i/budget/00130105/2024
budget-sec-13-2024-00130130,sec-13,2024,00130130,רזרבה לפעולות מיוחדות,141080000,74942000,0,,0,partial,https://next.obudget.org/i/budget/00130130/2024
budget-sec-13-2024-001302,sec-13,2024,001302,הוצאות ממשלתיות כלליות,570863000,160598000,116257448,,72.4,partial,https://next.obudget.org/i/budget/001302/2024
budget-sec-13-2024-00130201,sec-13,2024,00130201,עובדי מדינה,16608000,16608000,16596838,,99.9,partial,https://next.obudget.org/i/budget/00130201/2024
budget-sec-13-2024-00130204,sec-13,2024,00130204,פעילות ממשלתית רוחבית,551315000,141050000,97769975,,69.3,partial,https://next.obudget.org/i/budget/00130204/2024
budget-sec-13-2024-00130205,sec-13,2024,00130205,פעילות פיננסית,2940000,2940000,1890635,,64.3,partial,https://next.obudget.org/i/budget/00130205/2024
budget-sec-13-2024-001303,sec-13,2024,001303,שלטון מקומי,259592000,299044000,283564550,,94.8,partial,https://next.obudget.org/i/budget/001303/2024
budget-sec-13-2024-00130301,sec-13,2024,00130301,אשראי לרשויות,53191000,16808000,0,,0,partial,https://next.obudget.org/i/budget/00130301/2024
budget-sec-13-2024-00130302,sec-13,2024,00130302,פרוייקטים ברשויות,206401000,282236000,283564550,,100.5,partial,https://next.obudget.org/i/budget/00130302/2024
budget-sec-13-2024-001304,sec-13,2024,001304,הוצאות מס,1488823000,1491735000,1602355821,,107.4,partial,https://next.obudget.org/i/budget/001304/2024
budget-sec-13-2024-00130401,sec-13,2024,00130401,תשלומים באמצעות רשות,1488823000,1491735000,1602355821,,107.4,partial,https://next.obudget.org/i/budget/00130401/2024
budget-sec-13-2024-001305,sec-13,2024,001305,רזרבה פיסקאלית,61634000,61634000,0,,0,partial,https://next.obudget.org/i/budget/001305/2024
budget-sec-13-2024-00130501,sec-13,2024,00130501,רזרבה פיסקאלית,61634000,61634000,0,,0,partial,https://next.obudget.org/i/budget/00130501/2024
budget-sec-13-2025-0013,sec-13,2025,0013,הוצאות שונות,4543183000,2577200000,2461226840,,95.5,partial,https://next.obudget.org/i/budget/0013/2025
budget-sec-13-2025-001301,sec-13,2025,001301,הוצאות שונות,482034000,82024000,10945746,,13.3,partial,https://next.obudget.org/i/budget/001301/2025
budget-sec-13-2025-00130105,sec-13,2025,00130105,הוצאות שונות,0,12024000,10945746,,91,partial,https://next.obudget.org/i/budget/00130105/2025
