משרד,שנה,סיווג ראשי,סיווג משני,תקציב מקורי,תקציב מעודכן,ביצוע/אומדן,מספר תקנות,מקור
sec-5,2025,קניות,"קניות בחו""ל",6825000,9428000,7797427,4,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,קניות,רזרבה,67107000,1000,0,4,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,שכר,רזרבה,95771000,0,0,1,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,שכר,שכר בארץ,2497810000,2404262000,2371039904,78,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,שכר,"שכר בחו""ל",4658000,14663000,13835112,4,https://next.obudget.org/i/budget/0005/2025
sec-5,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,12,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,העברות,רזרבה,96000,96000,,1,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,העברות,תמיכות לפי סעיף 3א,0,0,,1,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,העברות,תשלומי העברה סוציאליים,2304000,2304000,,1,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,העברות פנים תקציביות,הפחתות,0,0,,6,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,העברות פנים תקציביות,השתתפויות,2118000,2118000,,13,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,קניות,קניות בארץ,1315751000,1315751000,,54,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,קניות,"קניות בחו""ל",8977000,8977000,,4,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,קניות,רזרבה,66855000,66855000,,2,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,שכר,רזרבה,110309000,110309000,,1,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,שכר,שכר בארץ,2631855000,2631855000,,74,https://next.obudget.org/i/budget/0005/2026
sec-5,2026,שכר,"שכר בחו""ל",8931000,8931000,,4,https://next.obudget.org/i/budget/0005/2026
sec-54,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-41063113,8,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,העברות,מוצרים ציבוריים,257843000,364292000,360801401,15,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,העברות,סובסידיה,28113000,64482000,63667370,3,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,העברות,רזרבה,11915000,0,0,4,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,העברות פנים תקציביות,השתתפויות,35688000,40012000,37584543,19,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,חשבונות מעבר,חשבונות מעבר,0,0,867,1,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,קניות,קניות בארץ,429753000,1339718000,923472056,75,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,קניות,רזרבה,1338812000,107000,0,30,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,שכר,רזרבה,13651000,0,0,9,https://next.obudget.org/i/budget/0054/2023
sec-54,2023,שכר,שכר בארץ,336626000,336628000,307451943,72,https://next.obudget.org/i/budget/0054/2023
sec-54,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-2047933417,14,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,העברות,מוצרים ציבוריים,329886000,515158000,510645231,20,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,העברות,סובסידיה,13058000,38902000,37814637,4,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,העברות,רזרבה,10124000,0,0,4,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,העברות,תמיכות לפי סעיף 3א,0,4500000,6336964,3,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,העברות,תשלומי העברה סוציאליים,0,0,0,1,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,העברות פנים תקציביות,השתתפויות,39253000,144883000,139569174,20,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,קניות,קניות בארץ,2477659000,1204617000,2796321107,100,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,קניות,רזרבה,935040000,55973000,0,31,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,שכר,רזרבה,14408000,0,0,10,https://next.obudget.org/i/budget/0054/2024
sec-54,2024,שכר,שכר בארץ,367645000,362958000,335792142,73,https://next.obudget.org/i/budget/0054/2024
sec-54,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-144468347,14,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,העברות,מוצרים ציבוריים,297159000,809172000,792565713,21,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,העברות,סובסידיה,2691000,243351000,227456828,5,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,העברות,רזרבה,12495000,11579000,0,5,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,העברות,תמיכות לפי סעיף 3א,19383000,43958000,42952508,5,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,העברות,תשלומי העברה סוציאליים,0,0,0,1,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,העברות פנים תקציביות,השתתפויות,49159000,146134000,141801202,19,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,קניות,קניות בארץ,6332736000,2989850000,2617091853,111,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,קניות,רזרבה,1581266000,150393000,0,29,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,שכר,רזרבה,17015000,0,0,10,https://next.obudget.org/i/budget/0054/2025
sec-54,2025,שכר,שכר בארץ,407740000,403973000,363330577,77,https://next.obudget.org/i/budget/0054/2025
sec-54,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,14,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,העברות,מוצרים ציבוריים,359321000,359321000,,21,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,העברות,סובסידיה,5000000,5000000,,5,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,העברות,רזרבה,15191000,15191000,,5,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,העברות,תמיכות לפי סעיף 3א,0,0,,5,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,העברות פנים תקציביות,השתתפויות,4600000,4600000,,19,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,קניות,קניות בארץ,3683079000,3683079000,,111,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,קניות,רזרבה,1366209000,1366209000,,19,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,שכר,רזרבה,18152000,18152000,,10,https://next.obudget.org/i/budget/0054/2026
sec-54,2026,שכר,שכר בארץ,431719000,431719000,,74,https://next.obudget.org/i/budget/0054/2026
sec-6,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-1,1,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,העברות,מוצרים ציבוריים,520031000,625866000,322654511,19,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,העברות,סובסידיה,1378000,4678000,4538187,1,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,העברות,רזרבה,21753000,0,0,2,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,העברות,תמיכות לפי סעיף 3א,694000,483000,387983,2,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,העברות פנים תקציביות,השתתפויות,13712000,14882000,14051425,2,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,חשבונות מעבר,חשבונות מעבר,0,0,-1,1,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,מתן אשראי,אשראי בשקלים,0,380000000,280727876,1,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,קניות,קניות בארץ,119777000,238216000,157109138,23,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,קניות,"קניות בחו""ל",84000,269000,121920,1,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,קניות,רזרבה,10277000,62000,0,4,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,שכר,רזרבה,9344000,0,0,1,https://next.obudget.org/i/budget/0006/2023
sec-6,2023,שכר,שכר בארץ,206512000,176602000,169421467,28,https://next.obudget.org/i/budget/0006/2023
sec-6,2024,הכנסות מיועדות,הכנסות מאשראי,0,0,0,1,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,העברות,מוצרים ציבוריים,436628000,811462000,588776129,19,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,העברות,סובסידיה,0,0,0,1,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,העברות,רזרבה,21753000,0,0,2,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,העברות,תמיכות לפי סעיף 3א,3574000,657000,590374,2,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,העברות פנים תקציביות,השתתפויות,13247000,15444000,14744962,2,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,חשבונות מעבר,חשבונות מעבר,0,0,-1,1,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,מתן אשראי,אשראי בשקלים,0,0,0,1,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,קניות,קניות בארץ,168980000,364835000,176891702,23,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,קניות,"קניות בחו""ל",74000,749000,688316,1,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,קניות,רזרבה,390383000,2600000,0,5,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,שכר,רזרבה,14738000,0,0,1,https://next.obudget.org/i/budget/0006/2024
sec-6,2024,שכר,שכר בארץ,353689000,311089000,271594864,28,https://next.obudget.org/i/budget/0006/2024
sec-6,2025,הכנסות מיועדות,הכנסות מאשראי,0,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,העברות,מוצרים ציבוריים,24640000,360703000,354130575,12,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,העברות,סובסידיה,0,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,העברות,רזרבה,1171000,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,העברות,תמיכות לפי סעיף 3א,3324000,8000,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,העברות פנים תקציביות,השתתפויות,14935000,17355000,15533992,2,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,מתן אשראי,אשראי בשקלים,0,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,קניות,קניות בארץ,68515000,351628000,123735346,22,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,קניות,"קניות בחו""ל",0,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,קניות,רזרבה,63163000,0,0,6,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,שכר,רזרבה,9806000,0,0,1,https://next.obudget.org/i/budget/0006/2025
sec-6,2025,שכר,שכר בארץ,235341000,215651000,177584412,23,https://next.obudget.org/i/budget/0006/2025
sec-6,2026,הכנסות מיועדות,הכנסות מאשראי,0,0,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,העברות,מוצרים ציבוריים,29207000,29207000,,11,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,העברות,רזרבה,1365000,1365000,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,העברות,תמיכות לפי סעיף 3א,2809000,2809000,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,העברות פנים תקציביות,השתתפויות,0,0,,2,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,מתן אשראי,אשראי בשקלים,0,0,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,קניות,קניות בארץ,70284000,70284000,,15,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,קניות,"קניות בחו""ל",0,0,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,קניות,רזרבה,56351000,56351000,,5,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,שכר,רזרבה,10192000,10192000,,1,https://next.obudget.org/i/budget/0006/2026
sec-6,2026,שכר,שכר בארץ,242945000,242945000,,23,https://next.obudget.org/i/budget/0006/2026
sec-68,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-122591553,7,https://next.obudget.org/i/budget/0068/2023
sec-68,2023,העברות פנים תקציביות,השתתפויות,38902000,37964000,37852003,3,https://next.obudget.org/i/budget/0068/2023
sec-68,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0068/2023
sec-68,2023,קניות,קניות בארץ,359008000,677190000,579383451,16,https://next.obudget.org/i/budget/0068/2023
sec-68,2023,קניות,רזרבה,25883000,0,0,2,https://next.obudget.org/i/budget/0068/2023
sec-68,2023,שכר,רזרבה,14873000,0,0,1,https://next.obudget.org/i/budget/0068/2023
sec-68,2023,שכר,שכר בארץ,355268000,408146000,465930306,28,https://next.obudget.org/i/budget/0068/2023
sec-68,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-130037422,7,https://next.obudget.org/i/budget/0068/2024
sec-68,2024,העברות פנים תקציביות,השתתפויות,42724000,39991000,39460995,3,https://next.obudget.org/i/budget/0068/2024
sec-68,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0068/2024
sec-68,2024,קניות,קניות בארץ,314710000,676151000,589081531,17,https://next.obudget.org/i/budget/0068/2024
sec-68,2024,קניות,רזרבה,12967000,0,0,2,https://next.obudget.org/i/budget/0068/2024
sec-68,2024,שכר,רזרבה,15715000,0,0,1,https://next.obudget.org/i/budget/0068/2024
sec-68,2024,שכר,שכר בארץ,373670000,415350000,477090281,28,https://next.obudget.org/i/budget/0068/2024
sec-68,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-141119157,8,https://next.obudget.org/i/budget/0068/2025
sec-68,2025,העברות פנים תקציביות,השתתפויות,52786000,48136000,47443157,3,https://next.obudget.org/i/budget/0068/2025
sec-68,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0068/2025
sec-68,2025,קניות,קניות בארץ,390695000,741046000,591142454,18,https://next.obudget.org/i/budget/0068/2025
sec-68,2025,קניות,רזרבה,16308000,0,0,2,https://next.obudget.org/i/budget/0068/2025
sec-68,2025,שכר,רזרבה,16399000,0,0,1,https://next.obudget.org/i/budget/0068/2025
sec-68,2025,שכר,שכר בארץ,393578000,455761000,511346101,28,https://next.obudget.org/i/budget/0068/2025
sec-68,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,8,https://next.obudget.org/i/budget/0068/2026
sec-68,2026,העברות פנים תקציביות,השתתפויות,0,0,,2,https://next.obudget.org/i/budget/0068/2026
sec-68,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0068/2026
sec-68,2026,קניות,קניות בארץ,509954000,509954000,,17,https://next.obudget.org/i/budget/0068/2026
sec-68,2026,קניות,רזרבה,21295000,21295000,,1,https://next.obudget.org/i/budget/0068/2026
sec-68,2026,שכר,רזרבה,18580000,18580000,,1,https://next.obudget.org/i/budget/0068/2026
sec-68,2026,שכר,שכר בארץ,446165000,446165000,,29,https://next.obudget.org/i/budget/0068/2026
sec-7,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-594315914,13,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,העברות פנים תקציביות,הפחתות,0,0,-328407,12,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,העברות פנים תקציביות,השתתפויות,63814000,44074000,110872730,26,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,קניות,קניות בארץ,3853144000,7392697000,6311802224,122,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,קניות,רזרבה,621291000,7975000,0,10,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,שכר,רזרבה,701817000,0,0,7,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,שכר,שכר בארץ,16729248000,17157621000,17272360243,99,https://next.obudget.org/i/budget/0007/2023
sec-7,2023,שכר,"שכר בחו""ל",9800000,12000000,10129288,1,https://next.obudget.org/i/budget/0007/2023
sec-7,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-585318619,13,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,העברות פנים תקציביות,הפחתות,0,0,1255685,14,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,העברות פנים תקציביות,השתתפויות,72688000,299648000,300189710,26,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,קניות,קניות בארץ,4734535000,8245215000,7275251861,123,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,קניות,רזרבה,518648000,0,0,10,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,שכר,רזרבה,787161000,50665000,0,7,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,שכר,שכר בארץ,18986076000,18402427000,18175148610,100,https://next.obudget.org/i/budget/0007/2024
sec-7,2024,שכר,"שכר בחו""ל",12800000,12800000,10319584,1,https://next.obudget.org/i/budget/0007/2024
sec-7,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-591478202,13,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,העברות פנים תקציביות,הפחתות,0,0,-7374498,13,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,העברות פנים תקציביות,השתתפויות,172081000,144558000,200081657,24,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,קניות,קניות בארץ,6278291000,8350497000,7548291891,124,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,קניות,רזרבה,277763000,0,0,10,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,שכר,רזרבה,799976000,0,0,7,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,שכר,שכר בארץ,19186678000,20331514000,20471140574,87,https://next.obudget.org/i/budget/0007/2025
sec-7,2025,שכר,"שכר בחו""ל",12800000,14982000,14494297,1,https://next.obudget.org/i/budget/0007/2025
sec-7,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,13,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,העברות פנים תקציביות,הפחתות,0,0,,12,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,העברות פנים תקציביות,השתתפויות,3546000,3546000,,23,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,קניות,קניות בארץ,8199646000,8199646000,,119,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,קניות,רזרבה,342107000,342107000,,6,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,שכר,רזרבה,887694000,887694000,,7,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,שכר,שכר בארץ,20947041000,20947041000,,84,https://next.obudget.org/i/budget/0007/2026
sec-7,2026,שכר,"שכר בחו""ל",14982000,14982000,,1,https://next.obudget.org/i/budget/0007/2026
sec-8,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-1236610453,18,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,העברות,רזרבה,740000,0,0,1,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,העברות,תמיכות לפי סעיף 3א,17760000,22765000,21651771,2,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,העברות פנים תקציביות,השתתפויות,260674000,262373000,263753062,10,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,חשבונות מעבר,חשבונות מעבר,0,0,-5932,1,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,קניות,קניות בארץ,763625000,1408734000,1975019874,41,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,קניות,רזרבה,47034000,0,0,5,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,שכר,רזרבה,134331000,0,0,1,https://next.obudget.org/i/budget/0008/2023
sec-8,2023,שכר,שכר בארץ,3223939000,3300871000,3457469485,49,https://next.obudget.org/i/budget/0008/2023
sec-8,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-1249620564,19,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,העברות,רזרבה,703000,617000,0,1,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,העברות,תמיכות לפי סעיף 3א,16872000,25978000,18161289,2,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,העברות פנים תקציביות,השתתפויות,298648000,294863000,292555007,11,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,חשבונות מעבר,חשבונות מעבר,0,0,-2453,1,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,קניות,קניות בארץ,813155000,1383233000,1979670866,41,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,קניות,רזרבה,36271000,0,0,5,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,שכר,רזרבה,142590000,0,0,1,https://next.obudget.org/i/budget/0008/2024
sec-8,2024,שכר,שכר בארץ,3422160000,3434974000,3597320044,49,https://next.obudget.org/i/budget/0008/2024
sec-8,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-1279551662,19,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,העברות,רזרבה,703000,703000,0,1,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,העברות,תמיכות לפי סעיף 3א,16872000,25648000,21148174,2,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,העברות פנים תקציביות,השתתפויות,299341000,304666000,305564303,10,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,חשבונות מעבר,חשבונות מעבר,0,0,10338,1,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,קניות,קניות בארץ,876530000,1524372000,2133614816,41,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,קניות,רזרבה,36598000,0,0,5,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,שכר,רזרבה,143928000,0,0,1,https://next.obudget.org/i/budget/0008/2025
sec-8,2025,שכר,שכר בארץ,3454262000,3672072000,3823314911,49,https://next.obudget.org/i/budget/0008/2025
sec-8,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,19,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,העברות,רזרבה,709000,709000,,1,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,העברות,תמיכות לפי סעיף 3א,16872000,16872000,,2,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,העברות פנים תקציביות,השתתפויות,-12015000,-12015000,,9,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,קניות,קניות בארץ,1244726000,1244726000,,39,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,קניות,רזרבה,51608000,51608000,,2,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,שכר,רזרבה,150955000,150955000,,1,https://next.obudget.org/i/budget/0008/2026
sec-8,2026,שכר,שכר בארץ,3595660000,3595660000,,49,https://next.obudget.org/i/budget/0008/2026
sec-9,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-25947896,2,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,העברות פנים תקציביות,השתתפויות,-37872000,-133331000,-130677329,5,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,קניות,קניות בארץ,170468000,206056000,176722576,7,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,קניות,"קניות בחו""ל",478333000,775639000,699446352,10,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,קניות,רזרבה,62195000,0,0,4,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,שכר,רזרבה,43499000,0,0,1,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,שכר,שכר בארץ,246264000,254929000,254860255,7,https://next.obudget.org/i/budget/0009/2023
sec-9,2023,שכר,"שכר בחו""ל",797722000,878988000,875863069,5,https://next.obudget.org/i/budget/0009/2023
sec-9,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-19262594,2,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,העברות פנים תקציביות,השתתפויות,-35272000,-83659000,-84166313,5,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,קניות,קניות בארץ,175113000,235960000,199807041,7,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,קניות,"קניות בחו""ל",507372000,727087000,644059201,10,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,קניות,רזרבה,51403000,0,0,4,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,שכר,רזרבה,43900000,0,0,1,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,שכר,שכר בארץ,261522000,264608000,262742719,7,https://next.obudget.org/i/budget/0009/2024
sec-9,2024,שכר,"שכר בחו""ל",789248000,949180000,943160246,5,https://next.obudget.org/i/budget/0009/2024
sec-9,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-38396935,2,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,העברות פנים תקציביות,השתתפויות,-17889000,-112377000,-106916811,5,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,קניות,קניות בארץ,196307000,282343000,194493483,6,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,קניות,"קניות בחו""ל",1087620000,1519032000,1229687431,10,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,קניות,רזרבה,54779000,0,0,3,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,שכר,רזרבה,51018000,0,0,1,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,שכר,שכר בארץ,252886000,279046000,273157183,7,https://next.obudget.org/i/budget/0009/2025
sec-9,2025,שכר,"שכר בחו""ל",971444000,947999000,954956345,6,https://next.obudget.org/i/budget/0009/2025
sec-9,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,2,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,העברות פנים תקציביות,השתתפויות,-54757000,-54757000,,4,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,קניות,קניות בארץ,1483809000,1483809000,,6,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,קניות,"קניות בחו""ל",545793000,545793000,,10,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,קניות,רזרבה,115992000,115992000,,3,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,שכר,רזרבה,50243000,50243000,,1,https://next.obudget.org/i/budget/0009/2026
sec-9,2026,שכר,שכר בארץ,265546000,265546000,,7,https://next.obudget.org/i/budget/0009/2026
